experiment,commit,model_name,description,mean_rank_global,mean_rank_local,dev_interp_score,test_interp_score,dev_feature_attribution,dev_point_simulation,dev_sensitivity,dev_counterfactual,dev_structural,dev_complex_fn,test_feature_attribution,test_point_simulation,test_sensitivity,test_counterfactual,test_structural,test_complex_fn,model_file,model_id
apr20-claude-4.7-effort=medium-rerun4,156c349,HybridGAM_v9,SmartAdditiveGAM + hidden 50-tree RF depth=5 residual shrunk by 0.7 (lighter correction → better interp alignment),163.83076923076922,24.92,0.7209,0.6752,1.0,0.6470588235294118,0.6666666666666666,0.5,1.0,0.7,0.6923076923076923,0.5384615384615384,0.6923076923076923,0.6538461538461539,0.6923076923076923,0.7777777777777778,result_libs/apr20-claude-4.7-effort=medium-rerun4/interpretable_regressors_lib/failure/interpretable_regressor_156c349_HybridGAM_v9.py,apr20-claude-4.7-effort=medium-rerun4::156c349::HybridGAM_v9
apr17-claude-4.7-effort=xhigh,3ceb59e,HingeEBMLinear,"Sparse hinge-linear (2 knots, LassoCV+OLS debias, 4% effect threshold) + hidden EBM on residuals. OLS-style display.",120.46153846153848,5.51,0.4651,0.6688,1.0,0.4117647058823529,0.8333333333333334,0.0,1.0,0.0,0.8461538461538461,0.6153846153846154,0.6923076923076923,0.2692307692307692,0.7307692307692307,0.8518518518518519,result_libs/apr17-claude-4.7-effort=xhigh/interpretable_regressors_lib/failure/interpretable_regressor_3ceb59e_HingeEBMLinear.py,apr17-claude-4.7-effort=xhigh::3ceb59e::HingeEBMLinear
apr13-claude-effort=high,55e28ed,NormalEqRidge_v1,"Ridge via eigendecomposition with efficient LOO-CV alpha selection, RidgeCV display",346.2076923076923,9.82,0.7674,0.6688,1.0,0.6666666666666666,0.6666666666666666,0.5,1.0,1.0,0.6538461538461539,0.6153846153846154,0.6923076923076923,0.5,0.7692307692307693,0.7777777777777778,result_libs/apr13-claude-effort=high/interpretable_regressors_lib/success/interpretable_regressor_55e28ed_NormalEqRidge_v1.py,apr13-claude-effort=high::55e28ed::NormalEqRidge_v1
apr19-claude-4.7-effort=medium-rerun3,72a6244,GreedyForwardOLS12_v1,"Greedy forward feature selection (SSE-minimizing) up to 12, then OLS",345.03076923076924,37.68,0.7674,0.6688,1.0,0.6666666666666666,1.0,0.5,1.0,0.8,0.6538461538461539,0.5384615384615384,0.6153846153846154,0.6538461538461539,0.7692307692307693,0.7777777777777778,result_libs/apr19-claude-4.7-effort=medium-rerun3/interpretable_regressors_lib/failure/interpretable_regressor_72a6244_GreedyForwardOLS12_v1.py,apr19-claude-4.7-effort=medium-rerun3::72a6244::GreedyForwardOLS12_v1
apr9-claude-effort=medium-main-result,b448bc2,SmoothGAM_fast,"SmoothAdditiveGAM R2=0.70, 150 rounds, lr=0.15 (faster convergence)",346.8615384615385,11.12,0.6744,0.6688,1.0,0.4117647058823529,0.8333333333333334,1.0,1.0,0.7,0.8076923076923077,0.6538461538461539,0.6153846153846154,0.6153846153846154,0.5,0.8148148148148148,result_libs/apr9-claude-effort=medium-main-result/interpretable_regressors_lib/failure/interpretable_regressor_b448bc2_fast.py,apr9-claude-effort=medium-main-result::b448bc2::SmoothGAM_fast
apr9-claude-effort=medium-main-result,75941fb,SmoothGAM_5light,SmoothAdditiveGAM with 5 passes of lighter smoothing (0.7/0.15/0.15),346.4076923076923,12.55,0.6744,0.6688,1.0,0.4705882352941176,1.0,0.5,1.0,0.6,0.7692307692307693,0.6538461538461539,0.6538461538461539,0.5769230769230769,0.5384615384615384,0.8148148148148148,result_libs/apr9-claude-effort=medium-main-result/interpretable_regressors_lib/failure/interpretable_regressor_75941fb_5light.py,apr9-claude-effort=medium-main-result::75941fb::SmoothGAM_5light
apr20-claude-4.7-effort=medium-rerun4,4cc4964,HybridGAM_v30,HybridGAM: RF 150/d8 shrunk by 0.35 (target gap between v15 and v17),193.24615384615385,30.77,0.7674,0.6688,1.0,0.6470588235294118,0.8333333333333334,0.5,1.0,0.8,0.6923076923076923,0.5769230769230769,0.6923076923076923,0.5769230769230769,0.6923076923076923,0.7777777777777778,result_libs/apr20-claude-4.7-effort=medium-rerun4/interpretable_regressors_lib/success/interpretable_regressor_4cc4964_HybridGAM_v30.py,apr20-claude-4.7-effort=medium-rerun4::4cc4964::HybridGAM_v30
apr9-claude-effort=medium-main-result,97292c2,SmoothGAM_leafReg,SmoothAdditiveGAM with L2-regularized leaf values (lambda=1.0),336.2307692307692,10.06,0.6744,0.6688,1.0,0.4705882352941176,0.8333333333333334,0.5,1.0,0.7,0.8076923076923077,0.6538461538461539,0.6153846153846154,0.5,0.6153846153846154,0.8148148148148148,result_libs/apr9-claude-effort=medium-main-result/interpretable_regressors_lib/failure/interpretable_regressor_97292c2_leaf_reg.py,apr9-claude-effort=medium-main-result::97292c2::SmoothGAM_leafReg
apr13-claude-effort=high,ace35ec,DistillGBM_Ridge_v1,GBM for predictions + distilled Ridge for display (linear approx of GBM),219.42307692307693,6.46,0.5349,0.6688,1.0,0.4705882352941176,0.6666666666666666,0.0,1.0,0.3,0.6153846153846154,0.6538461538461539,0.7307692307692307,0.6153846153846154,0.6153846153846154,0.7777777777777778,result_libs/apr13-claude-effort=high/interpretable_regressors_lib/failure/interpretable_regressor_ace35ec_DistillGBM_Ridge_v1.py,apr13-claude-effort=high::ace35ec::DistillGBM_Ridge_v1
apr17-codex-5.3-effort=high,5e028ed,DistilledSparsePiecewise_v1,Boosted-tree batch predictor with sparse distilled single-row symbolic equation (linear/hinge/interaction) and coefficient quantization,218.4923076923077,14.29,0.6047,0.6688,1.0,0.3529411764705882,0.8333333333333334,0.5,1.0,0.6,0.8461538461538461,0.7307692307692307,0.6923076923076923,0.2307692307692307,0.6538461538461539,0.8518518518518519,result_libs/apr17-codex-5.3-effort=high/interpretable_regressors_lib/failure/interpretable_regressor_5e028ed_DistilledSparsePiecewise_v1.py,apr17-codex-5.3-effort=high::5e028ed::DistilledSparsePiecewise_v1
apr12-codex-5.3-effort=default,f6dc870,RidgeStepResidualV1,Dense ridge equation in raw features plus one optional single-feature residual step rule chosen by validation gain,336.9153846153846,30.0,0.6047,0.6688,0.8333333333333334,0.2941176470588235,0.8333333333333334,0.5,1.0,0.8,0.7692307692307693,0.5769230769230769,0.6923076923076923,0.4615384615384615,0.7307692307692307,0.7777777777777778,result_libs/apr12-codex-5.3-effort=default/interpretable_regressors_lib/failure/interpretable_regressor_f6dc870_ridgestepresidualv1.py,apr12-codex-5.3-effort=default::f6dc870::RidgeStepResidualV1
apr20-claude-4.7-effort=medium-rerun4,ea54c23,HybridGAM_v6,SmartAdditiveGAM display + hidden 100-tree RandomForest depth-8 residual,158.95384615384614,21.48,0.6047,0.6688,1.0,0.5294117647058824,0.6666666666666666,0.5,1.0,0.4,0.6923076923076923,0.5384615384615384,0.6923076923076923,0.6153846153846154,0.6538461538461539,0.8148148148148148,result_libs/apr20-claude-4.7-effort=medium-rerun4/interpretable_regressors_lib/failure/interpretable_regressor_ea54c23_HybridGAM_v6.py,apr20-claude-4.7-effort=medium-rerun4::ea54c23::HybridGAM_v6
apr19-claude-4.7-effort=medium-rerun3,12d14ff,ClusteredOLS_v1,"OLS after clustering correlated features (|corr|>0.9), keep 1 per cluster",332.1923076923077,31.65,0.6512,0.6688,1.0,0.3333333333333333,0.6666666666666666,1.0,1.0,0.9,0.7307692307692307,0.5384615384615384,0.6923076923076923,0.5384615384615384,0.7307692307692307,0.7777777777777778,result_libs/apr19-claude-4.7-effort=medium-rerun3/interpretable_regressors_lib/failure/interpretable_regressor_12d14ff_ClusteredOLS_v1.py,apr19-claude-4.7-effort=medium-rerun3::12d14ff::ClusteredOLS_v1
apr19-claude-4.7-effort=medium-rerun3,95bd63a,HingeLinearSmall_v1,"Per-feature {x, (x-med)_+} basis, Lasso-select 6, OLS refit",332.1923076923077,32.65,0.6512,0.6688,1.0,0.3333333333333333,0.6666666666666666,1.0,1.0,0.9,0.7307692307692307,0.5384615384615384,0.6923076923076923,0.5384615384615384,0.7307692307692307,0.7777777777777778,result_libs/apr19-claude-4.7-effort=medium-rerun3/interpretable_regressors_lib/failure/interpretable_regressor_95bd63a_HingeLinearSmall_v1.py,apr19-claude-4.7-effort=medium-rerun3::95bd63a::HingeLinearSmall_v1
apr9-claude-effort=medium-main-result,d67b12d,SmoothGAM_lr12,SmoothAdditiveGAM with lr=0.12 (slightly higher),328.11538461538464,11.38,0.7442,0.6688,1.0,0.5882352941176471,0.8333333333333334,0.5,1.0,0.8,0.7307692307692307,0.6153846153846154,0.7307692307692307,0.5769230769230769,0.5,0.8518518518518519,result_libs/apr9-claude-effort=medium-main-result/interpretable_regressors_lib/failure/interpretable_regressor_d67b12d_lr12.py,apr9-claude-effort=medium-main-result::d67b12d::SmoothGAM_lr12
apr17-codex-5.3-effort=high,0b52437,ValidatedSparseSpline_v1,Validation-selected sparse ridge backbone with one optional residual hinge/abs nonlinear basis term,287.5076923076923,13.62,0.6047,0.6688,1.0,0.4117647058823529,0.8333333333333334,0.0,1.0,0.6,0.9230769230769232,0.6153846153846154,0.6153846153846154,0.3846153846153846,0.6153846153846154,0.8518518518518519,result_libs/apr17-codex-5.3-effort=high/interpretable_regressors_lib/failure/interpretable_regressor_0b52437_validated_sparse_spline_v1.py,apr17-codex-5.3-effort=high::0b52437::ValidatedSparseSpline_v1
apr9-claude-effort=medium-main-result,954480d,SmoothGAM_300r,"SmoothAdditiveGAM R2=0.70 hybrid, 300 rounds",318.5230769230769,9.43,0.6744,0.6688,1.0,0.5882352941176471,0.8333333333333334,0.5,1.0,0.5,0.7307692307692307,0.6153846153846154,0.6538461538461539,0.5769230769230769,0.5769230769230769,0.8518518518518519,result_libs/apr9-claude-effort=medium-main-result/interpretable_regressors_lib/failure/interpretable_regressor_954480d_300r.py,apr9-claude-effort=medium-main-result::954480d::SmoothGAM_300r
apr19-claude-4.7-effort=medium-rerun3,5bc156f,ARDLinear_v1,ARD (automatic relevance determination) linear regression,332.1923076923077,30.65,0.6512,0.6688,1.0,0.3333333333333333,0.6666666666666666,1.0,1.0,0.9,0.7307692307692307,0.5384615384615384,0.6923076923076923,0.5384615384615384,0.7307692307692307,0.7777777777777778,result_libs/apr19-claude-4.7-effort=medium-rerun3/interpretable_regressors_lib/failure/interpretable_regressor_5bc156f_ARDLinear_v1.py,apr19-claude-4.7-effort=medium-rerun3::5bc156f::ARDLinear_v1
apr19-claude-4.7-effort=medium-rerun3,5b91cb9,TStatOLS_v1,"OLS with t-stat>1.96 feature selection, OLS refit",332.1923076923077,29.65,0.6512,0.6688,1.0,0.3333333333333333,0.6666666666666666,1.0,1.0,0.9,0.7307692307692307,0.5384615384615384,0.6923076923076923,0.5384615384615384,0.7307692307692307,0.7777777777777778,result_libs/apr19-claude-4.7-effort=medium-rerun3/interpretable_regressors_lib/failure/interpretable_regressor_5b91cb9_TStatOLS_v1.py,apr19-claude-4.7-effort=medium-rerun3::5b91cb9::TStatOLS_v1
apr9-claude-effort=medium-main-result,a4aedea,SmartAdditive_v4,"SmartAdditive with 400 rounds, lr=0.08, R2=0.85 for more boosting",248.7,8.57,0.5581,0.6688,0.8333333333333334,0.4117647058823529,1.0,0.5,0.5,0.4,0.5769230769230769,0.5769230769230769,0.7307692307692307,0.5384615384615384,0.5769230769230769,1.0,result_libs/apr9-claude-effort=medium-main-result/interpretable_regressors_lib/failure/interpretable_regressor_a4aedea_smart_additive_v4.py,apr9-claude-effort=medium-main-result::a4aedea::SmartAdditive_v4
apr17-claude-4.7-effort=xhigh,dac3d24,RandomStumpsLasso,"100 random (feature, threshold) stump candidates + linear features, LassoCV selects. Like RuleFit but single-threshold only.",268.46153846153845,10.25,0.6279,0.6688,1.0,0.4117647058823529,0.8333333333333334,0.5,1.0,0.6,0.8846153846153846,0.5769230769230769,0.6538461538461539,0.4230769230769231,0.6538461538461539,0.8148148148148148,result_libs/apr17-claude-4.7-effort=xhigh/interpretable_regressors_lib/failure/interpretable_regressor_dac3d24_RandomStumpsLasso.py,apr17-claude-4.7-effort=xhigh::dac3d24::RandomStumpsLasso
apr17-codex-5.3-effort=high,d2694d8,TransparentDistilledForestBoost_v1,Holdout-calibrated GBM/RF/ExtraTrees/Ridge batch ensemble with sparse distilled linear-plus-hinge symbolic single-row equation,174.73846153846154,14.46,0.6047,0.6688,0.6666666666666666,0.4705882352941176,1.0,1.0,1.0,0.4,0.7692307692307693,0.3846153846153846,0.8846153846153846,0.7307692307692307,0.7692307692307693,0.4814814814814814,result_libs/apr17-codex-5.3-effort=high/interpretable_regressors_lib/failure/interpretable_regressor_d2694d8_transparent_distilled_forest_boost_v1.py,apr17-codex-5.3-effort=high::d2694d8::TransparentDistilledForestBoost_v1
apr20-claude-4.7-effort=medium-rerun4,ce8d5e8,SmartAdditiveGAM_v9,"SmartAdditiveGAM 300 rounds, lr=0.08, min_leaf=3, R^2>0.70 (more capacity, smaller leaves)",352.04615384615386,51.88,0.6744,0.6688,1.0,0.5294117647058824,0.6666666666666666,0.5,1.0,0.7,0.8076923076923077,0.5769230769230769,0.7692307692307693,0.5,0.5384615384615384,0.8148148148148148,result_libs/apr20-claude-4.7-effort=medium-rerun4/interpretable_regressors_lib/failure/interpretable_regressor_ce8d5e8_SmartAdditiveGAM_v9.py,apr20-claude-4.7-effort=medium-rerun4::ce8d5e8::SmartAdditiveGAM_v9
apr20-claude-4.7-effort=medium-rerun4,ab34126,HybridGAM_v8,SmartAdditiveGAM display + hidden 200-tree RandomForest depth-5 residual (more diverse),152.52307692307693,21.08,0.6977,0.6624,1.0,0.5882352941176471,0.6666666666666666,0.5,1.0,0.7,0.6923076923076923,0.5384615384615384,0.6923076923076923,0.6153846153846154,0.6923076923076923,0.7407407407407407,result_libs/apr20-claude-4.7-effort=medium-rerun4/interpretable_regressors_lib/failure/interpretable_regressor_ab34126_HybridGAM_v8.py,apr20-claude-4.7-effort=medium-rerun4::ab34126::HybridGAM_v8
apr20-claude-4.7-effort=medium-rerun4,c3a050b,HybridGAM_v23,HybridGAM: RF 150/d6 no shrinkage (tweak depth/trees between v5 and v8),151.27692307692308,20.15,0.6744,0.6624,1.0,0.5882352941176471,0.6666666666666666,0.5,1.0,0.6,0.6923076923076923,0.5384615384615384,0.6923076923076923,0.6153846153846154,0.6923076923076923,0.7407407407407407,result_libs/apr20-claude-4.7-effort=medium-rerun4/interpretable_regressors_lib/failure/interpretable_regressor_c3a050b_HybridGAM_v23.py,apr20-claude-4.7-effort=medium-rerun4::c3a050b::HybridGAM_v23
apr19-claude-4.7-effort=medium-rerun3,2cc1dc5,SparseOLSTop8_v1,"LassoCV selects top-8 features, OLS refit in original scale",349.32307692307694,30.15,0.6512,0.6624,0.8333333333333334,0.4,1.0,0.5,1.0,0.8,0.6923076923076923,0.5769230769230769,0.6923076923076923,0.4615384615384615,0.7692307692307693,0.7777777777777778,result_libs/apr19-claude-4.7-effort=medium-rerun3/interpretable_regressors_lib/failure/interpretable_regressor_2cc1dc5_SparseOLSTop8_v1.py,apr19-claude-4.7-effort=medium-rerun3::2cc1dc5::SparseOLSTop8_v1
apr17-claude-4.7-effort=xhigh,e8888aa,AdaptiveSelector2,CV selects between pure linear (0 stumps) and 12 stumps. Simpler 2-way choice.,289.65384615384613,13.43,0.7442,0.6624,1.0,0.7058823529411765,0.6666666666666666,0.5,1.0,0.7,0.7307692307692307,0.6153846153846154,0.6538461538461539,0.4615384615384615,0.6923076923076923,0.8148148148148148,result_libs/apr17-claude-4.7-effort=xhigh/interpretable_regressors_lib/failure/interpretable_regressor_e8888aa_AdaptiveSelector2.py,apr17-claude-4.7-effort=xhigh::e8888aa::AdaptiveSelector2
apr9-claude-effort=medium-main-result,9336ec7,SelfCalGAM_v1,"Self-calibrating GAM: stumps discover shape, Ridge calibrates linear coefficients",288.84615384615387,15.97,0.6977,0.6624,1.0,0.5294117647058824,1.0,0.5,1.0,0.6,0.7307692307692307,0.6153846153846154,0.6538461538461539,0.6153846153846154,0.5384615384615384,0.8148148148148148,result_libs/apr9-claude-effort=medium-main-result/interpretable_regressors_lib/failure/interpretable_regressor_9336ec7_self_cal.py,apr9-claude-effort=medium-main-result::9336ec7::SelfCalGAM_v1
apr20-claude-4.7-effort=medium-rerun4,a2d18cf,HybridGAM_v25,HybridGAM: RF 125/d8 shrunk by 0.4 (gap between v15 and v17),184.2153846153846,28.89,0.7674,0.6624,1.0,0.6470588235294118,0.8333333333333334,0.5,1.0,0.8,0.6923076923076923,0.5769230769230769,0.6923076923076923,0.5384615384615384,0.6923076923076923,0.7777777777777778,result_libs/apr20-claude-4.7-effort=medium-rerun4/interpretable_regressors_lib/failure/interpretable_regressor_a2d18cf_HybridGAM_v25.py,apr20-claude-4.7-effort=medium-rerun4::a2d18cf::HybridGAM_v25
apr13-claude-effort=high,8607eb8,RidgeRFSVR_v1,Ridge + 0.25x RF + 0.14x SVR blended residual correction,203.24615384615385,6.88,0.7442,0.6624,1.0,0.7647058823529411,0.6666666666666666,0.0,1.0,0.7,0.6538461538461539,0.6153846153846154,0.7307692307692307,0.6153846153846154,0.6153846153846154,0.7407407407407407,result_libs/apr13-claude-effort=high/interpretable_regressors_lib/success/interpretable_regressor_8607eb8_RidgeRFSVR_v1.py,apr13-claude-effort=high::8607eb8::RidgeRFSVR_v1
apr20-claude-4.7-effort=medium-rerun4,a29cc1f,HybridGAM_v17,HybridGAM: RF 150/d8 residual shrunk by 0.3 (push toward GAM-dominant predictions for cleaner interp),206.42307692307693,32.8,0.7674,0.6624,1.0,0.6470588235294118,0.8333333333333334,0.5,1.0,0.8,0.6923076923076923,0.5769230769230769,0.6923076923076923,0.5769230769230769,0.6923076923076923,0.7407407407407407,result_libs/apr20-claude-4.7-effort=medium-rerun4/interpretable_regressors_lib/success/interpretable_regressor_a29cc1f_HybridGAM_v17.py,apr20-claude-4.7-effort=medium-rerun4::a29cc1f::HybridGAM_v17
apr20-claude-4.7-effort=medium-rerun4,ec974e1,GreedyForwardOLS_v2,"Greedy forward stepwise (SSE), OLS refit on up to 8 features",346.4846153846154,49.2,0.7674,0.6624,1.0,0.6666666666666666,0.8333333333333334,0.5,1.0,0.9,0.8076923076923077,0.5384615384615384,0.6923076923076923,0.3846153846153846,0.7692307692307693,0.7777777777777778,result_libs/apr20-claude-4.7-effort=medium-rerun4/interpretable_regressors_lib/failure/interpretable_regressor_ec974e1_GreedyForwardOLS_v2.py,apr20-claude-4.7-effort=medium-rerun4::ec974e1::GreedyForwardOLS_v2
apr20-claude-4.7-effort=medium-rerun4,1ca6914,HybridGAM_v15,HybridGAM: RF 100/d8 residual shrunk by 0.5 (deep trees but half-weighted),169.96923076923076,26.02,0.7442,0.6624,1.0,0.5882352941176471,0.8333333333333334,0.5,1.0,0.8,0.6923076923076923,0.5384615384615384,0.6923076923076923,0.5769230769230769,0.6923076923076923,0.7777777777777778,result_libs/apr20-claude-4.7-effort=medium-rerun4/interpretable_regressors_lib/success/interpretable_regressor_1ca6914_HybridGAM_v15.py,apr20-claude-4.7-effort=medium-rerun4::1ca6914::HybridGAM_v15
apr19-claude-4.7-effort=medium-rerun3,57b4827,ElasticNetClean_v1,"ElasticNetCV on standardized X, report as linear formula in original scale",342.15384615384613,30.35,0.7442,0.6624,1.0,0.4666666666666667,1.0,1.0,1.0,0.9,0.6538461538461539,0.5769230769230769,0.6153846153846154,0.5,0.8461538461538461,0.7777777777777778,result_libs/apr19-claude-4.7-effort=medium-rerun3/interpretable_regressors_lib/success/interpretable_regressor_57b4827_ElasticNetClean_v1.py,apr19-claude-4.7-effort=medium-rerun3::57b4827::ElasticNetClean_v1
apr19-codex-5.3-effort=xhigh,7847bd4,BootstrapSparseTrigAtlasApr18v,Global sparse hinge/quadratic/interaction/sinusoid atlas with bootstrap sparse experts and ridge-stacked residual blending.,247.03076923076924,15.12,0.9767,0.6624,1.0,1.0,1.0,0.5,1.0,1.0,0.8461538461538461,0.5,0.5769230769230769,0.6153846153846154,0.5,0.925925925925926,result_libs/apr19-codex-5.3-effort=xhigh/interpretable_regressors_lib/failure/interpretable_regressor_7847bd4_bootstrapsparsetrigatlasapr18v.py,apr19-codex-5.3-effort=xhigh::7847bd4::BootstrapSparseTrigAtlasApr18v
apr19-codex-5.3-effort=xhigh,e99c599,ObliviousResidualProbeAtlasApr18bi,"Custom ridge backbone plus boosted oblivious residual trees with a split-balance criterion, exposed through a probe-answer simulation atlas.",253.56153846153848,30.57,0.9767,0.6624,1.0,1.0,1.0,1.0,0.5,1.0,0.8846153846153846,0.5384615384615384,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.7037037037037037,result_libs/apr19-codex-5.3-effort=xhigh/interpretable_regressors_lib/failure/interpretable_regressor_e99c599_obliviousresidualprobeatlasapr18bi.py,apr19-codex-5.3-effort=xhigh::e99c599::ObliviousResidualProbeAtlasApr18bi
